vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade
19HG00,19HG,00,Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO,Woolderesweg,,130,7555LC,HENGELO OV,Overijssel,HENGELO,164,074-2555333,www.carmelhengelo.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3639.0,Very Large,606.5
19HG10,19HG,10,Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO Loc. C.T. Stork College,Fre Cohenstraat,,10,7556PS,HENGELO OV,Overijssel,HENGELO,164,074-7504850,www.carmelhengelo.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1505.0,Large,250.83333333333334
19HG11,19HG,11,Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO Locatie Lyceum de Grundel,Grundellaan,,36,7552ED,HENGELO OV,Overijssel,HENGELO,164,074-2457777,www.carmelhengelo.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3144.0,Very Large,524.0
19HG06,19HG,06,Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO loc. Avila College,Deurningerstraat,,67,7557HB,HENGELO OV,Overijssel,HENGELO,164,074-2457788,www.carmelhengelo.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2006.0,Large,334.3333333333333
23EJ00,23EJ,00,T Genseler,Jasmijnstraat,,15,7552AH,HENGELO OV,Overijssel,HENGELO,164,074-2916257,www.hetgenseler.nl,True,,53653,Openbaar,Twente,Twente,Twente,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1690.0,Large,281.6666666666667
19FF00,19FF,00,De Waerdenborch Scholengemeenschap voor Atheneum Havo Mavo Vbo,Haarstraat,,14,7451CZ,HOLTEN,Overijssel,RIJSSEN-HOLTEN,1742,054-8378383,www.waerdenborch.nl,True,,13365,Openbaar,Twente,Twente,Twente,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10186.0,Very Large,1697.6666666666667
02VB03,02VB,03,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Zandbergstraat,,2,8271VH,IJSSELMUIDEN,Overijssel,KAMPEN,166,088-8508008,www.ssco.nl,True,,41429,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,367.0,Small,61.166666666666664
23VL03,23VL,03,Scholengemeenschap Pieter Zandt voor Vwo Havo Vmbo Pro,Grafhorsterweg,,53,8271CB,IJSSELMUIDEN,Overijssel,KAMPEN,166,038-8700804,,False,,31157,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,1347.0,Medium,224.5
01XN02,01XN,02,Almere College Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO,Flevoweg,,68,8265PL,KAMPEN,Overijssel,KAMPEN,166,088-8508383,www.almerecollege.nl,True,,12975,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1166.0,Medium,194.33333333333334
01XN00,01XN,00,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Marinus Postlaan,,1,8264PB,KAMPEN,Overijssel,KAMPEN,166,038-3371230,www.almerecollege.nl,True,,12975,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3073.0,Very Large,512.1666666666666
01XN10,01XN,10,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Veenmos,,34,8265HZ,KAMPEN,Overijssel,KAMPEN,166,038-2031001,,False,,12975,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,335.0,Small,55.833333333333336
02VB01,02VB,01,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jan Ligthartstraat,,1,8265CJ,KAMPEN,Overijssel,KAMPEN,166,088-8508008,https://www.landstedegroep.nl/,True,,41429,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,2109.0,Large,351.5
02VB07,02VB,07,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Flevoweg,,68,8265PL,KAMPEN,Overijssel,KAMPEN,166,088-8508008,www.ichthus-dijk.nl,True,,41429,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2377.0,Large,396.1666666666667
02VB00,02VB,00,"Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo",Jan Ligthartstraat,,1,8265CJ,KAMPEN,Overijssel,KAMPEN,166,088-8508008,www.landstede.nl/voortgezetonderwijs,True,,41429,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4483.0,Very Large,747.1666666666666
07ZI00,07ZI,00,Ichthus College School voor Praktijkonderwijs,Flevoweg,,68,8265PL,KAMPEN,Overijssel,KAMPEN,166,088-8508008,www.landstede.nl,True,,41429,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,932.0,Medium,155.33333333333334
23VL00,23VL,00,Scholengemeenschap Pieter Zandt voor Vwo Havo Vmbo Pro,Kamperstraatweg,,1-A,8265PA,KAMPEN,Overijssel,KAMPEN,166,038-8700800,,False,,31157,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO/PRO,"PRO, VMBO, MAVO, HAVO, VWO",Dutch,True,True,True,True,True,False,11397.0,Very Large,1899.5
05AV03,05AV,03,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Oranjestraat,,2,7581EX,LOSSER,Overijssel,LOSSER,168,053-8522750,,False,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3398.0,Very Large,566.3333333333334
02VT04,02VT,04,Agnieten College Nieuwleusen voor Lyceum Havo Mavo Vbo Lwoo,Kon.Julianalaan,,10,7711KK,NIEUWLEUSEN,Overijssel,DALFSEN,148,088-8508008,,False,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1265.0,Medium,210.83333333333334
02XJ00,02XJ,00,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Willem de Clercqstraat,,7,7443XG,NIJVERDAL,Overijssel,HELLENDOORN,163,054-8533600,www.reggesteyn.nl,True,,40596,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5954.0,Very Large,992.3333333333334
05AV00,05AV,00,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Potskampstraat,,2,7573CC,OLDENZAAL,Overijssel,OLDENZAAL,173,054-1572372,www.twentscarmelcollege.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,7532.0,Very Large,1255.3333333333333
05AV01,05AV,01,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Thijlaan,,30,7576ZB,OLDENZAAL,Overijssel,OLDENZAAL,173,054-1572780,,False,,35647,Bijzonder,Twente,Twente,Twente,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,7191.0,Very Large,1198.5
05AV02,05AV,02,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Lyceumstraat,,36,7572CR,OLDENZAAL,Overijssel,OLDENZAAL,173,054-1512066,,False,,35647,Bijzonder,Twente,Twente,Twente,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,7735.0,Very Large,1289.1666666666667
05AV05,05AV,05,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Leliestraat,,1,7572VD,OLDENZAAL,Overijssel,OLDENZAAL,173,054-1532976,,False,,35647,Bijzonder,Twente,Twente,Twente,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1650.0,Large,275.0
03ZY00,03ZY,00,School voor Praktijkonderwijs De Maat,Baron van Fridaghstraat,,137-B,7731DL,OMMEN,Overijssel,OMMEN,175,052-9451062,www.demaatpro.nl,True,,62181,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1579.0,Large,263.1666666666667
02UX06,02UX,06,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Balkerweg,,2,7731RZ,OMMEN,Overijssel,OMMEN,175,052-9408330,www.vechtdalcollege.nl,True,,40722,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7836.0,Very Large,1306.0
04OY00,04OY,00,Carmel College Salland Katholieke Scholengemeenschap,Florens Radewijnsstraat,,6,8101BW,RAALTE,Overijssel,RAALTE,177,057-2348500,www.carmelcollegesalland.nl,True,,35647,Bijzonder,Zuidwest-Overijssel,IJssel-Vecht,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,6396.0,Very Large,1066.0
04OY02,04OY,02,Carmel College Salland Katholieke Scholengemeenschap,Hofstedelaan,,4,8101AH,RAALTE,Overijssel,RAALTE,177,057-2348500,,False,,35647,Bijzonder,Zuidwest-Overijssel,IJssel-Vecht,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8196.0,Very Large,1366.0
04OY06,04OY,06,Carmel College Salland Katholieke Scholengemeenschap,Florens Radewijnsstraat,,6,8101BW,RAALTE,Overijssel,RAALTE,177,057-2348500,,False,,35647,Bijzonder,Zuidwest-Overijssel,IJssel-Vecht,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,1410.0,Medium,235.0
04OY08,04OY,08,Carmel College Salland Katholieke Scholengemeenschap,Westdorplaan,,132-A,8101PP,RAALTE,Overijssel,RAALTE,177,,,False,,35647,Overige,Zuidwest-Overijssel,IJssel-Vecht,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
01RL01,01RL,01,Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo,De Stroekeld,,142,7463CA,RIJSSEN,Overijssel,RIJSSEN-HOLTEN,1742,054-8542205,www.jfsg.nl,True,,41769,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,3312.0,Very Large,552.0
02EK02,02EK,02,Pius X College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Graaf Ottostraat,,48,7461CW,RIJSSEN,Overijssel,RIJSSEN-HOLTEN,1742,054-8512245,www.piusx.nl,True,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2367.0,Large,394.5
02XJ02,02XJ,02,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Cattelaar,,2,7461PK,RIJSSEN,Overijssel,RIJSSEN-HOLTEN,1742,054-8533800,,False,,40596,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,7068.0,Very Large,1178.0
02XJ05,02XJ,05,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Morsweg,,4,7461AG,RIJSSEN,Overijssel,RIJSSEN-HOLTEN,1742,,www.reggesteyn.nl,True,,40596,Bijzonder,Twente,Twente,Twente,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
23VL01,23VL,01,Scholengemeenschap Pieter Zandt voorVwo Havo Mavo Vbo Lwoo,Achthoevenweg,,3,7951SK,STAPHORST,Overijssel,STAPHORST,180,038-8700802,,False,,31157,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2514.0,Large,419.0
23WU00,23WU,00,Christelijke Scholengemeenschap voor Mavo en Vbo Eekeringe,Oostwijkstraat,,8,8331ED,STEENWIJK,Overijssel,STEENWIJKERLAND,1708,052-1513527,www.eekeringe.nl,True,,41295,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3602.0,Very Large,600.3333333333334
29VY00,29VY,00,RSG Tromp Meesters Praktijkschool,Stationsstraat,,40,8331GK,STEENWIJK,Overijssel,STEENWIJKERLAND,1708,052-1512220,,False,,41295,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1257.0,Medium,209.5
16GZ03,16GZ,03,"RSG Tromp Meesters voor Lyc Havo Mavo Vbo Lwoo, loc. voor basis, kader en TL",Stationsstraat,,40-A,8331GK,STEENWIJK,Overijssel,STEENWIJKERLAND,1708,052-1521401,www.rsgtrompmeesters.nl,True,,41295,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,491.0,Small,81.83333333333333
16GZ00,16GZ,00,Regionale Scholengemeenschap Tromp Meesters voor Lyc Havo Mavo Vbo Lwoo,Lijsterbesstraat,,1,8331NS,STEENWIJK,Overijssel,STEENWIJKERLAND,1708,052-1514137,www.rsgtrompmeesters.nl,True,,41295,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7564.0,Very Large,1260.6666666666667
16GZ01,16GZ,01,Regionale Scholengemeenschap Tromp Meesters voor Lyc Havo mavo Vbo Lwoo,Stationsstraat,,40,8331GK,STEENWIJK,Overijssel,STEENWIJKERLAND,1708,052-1512220,,False,,41295,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1311.0,Medium,218.5
16VI01,16VI,01,R.K. Scholengemeenschap Canisius voor vmbo havo vwo,Huyerenseweg,,1,7651LR,TUBBERGEN,Overijssel,TUBBERGEN,183,054-6488488,,False,,35647,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,4358.0,Very Large,726.3333333333334
02DO02,02DO,02,Protestants Scholengemeenschap Het Noordik voor Lyceum Havo Mavo Vbo Lwoo,Krijgerstraat,,7,7671XW,VRIEZENVEEN,Overijssel,TWENTERAND,1700,054-6561870,,False,,40348,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3438.0,Very Large,573.0
02DO03,02DO,03,Protestants Scholengemeenschap Het Noordik voor Lyceum Havo Mavo Vbo Lwoo,Linderflier,,24,7681ZM,VROOMSHOOP,Overijssel,TWENTERAND,1700,054-6642479,,False,,40348,Bijzonder,Twente,Twente,Twente,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3105.0,Very Large,517.5
29WG00,29WG,00,"de Passie, Evangelische school voor Vmbo-tl, Havo, Vwo",Esrand,,2,7642ZZ,WIERDEN,Overijssel,WIERDEN,189,088-3372820,www.passie.net,True,,41142,Bijzonder,Twente,Twente,Twente,Noord,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,4266.0,Very Large,711.0
04OY07,04OY,07,Carmel College Salland Katholieke Scholengemeenschap,Schaarshoekweg,,1,8131RE,WIJHE,Overijssel,OLST-WIJHE,1773,,,False,,35647,Overige,Zuidwest-Overijssel,Stedendriehoek,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
17BZ02,17BZ,02,Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,De Lange Slagen,,29-A,8131DP,WIJHE,Overijssel,OLST-WIJHE,1773,057-0521482,www.capellenborg.nl,True,,42623,Openbaar,Zuidwest-Overijssel,Stedendriehoek,Apeldoorn en midden-IJsselgebied,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2609.0,Large,434.8333333333333
02VT01,02VT,01,Agnieten College Zwartsluis voor Lyceum Havo Mavo Vbo Lwoo,Rondweg,,2,8064PA,ZWARTSLUIS,Overijssel,ZWARTEWATERLAND,1896,088-8507430,agnietenzwartsluis.nl,True,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3464.0,Very Large,577.3333333333334
02VT12,02VT,12,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Koningin Wilhelminastr,,93,8019AL,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,
02VT13,02VT,13,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Rieteweg,,12,8041AK,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,
02VT14,02VT,14,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Schuurmanstraat,,1,8011KC,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,,Unknown,
01AA61,01AA,61,CSE Topsportacademie Nederland,Boerendanserdijk,,2-A,8024AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508888,https://www.landstedegroep.nl/,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7045.0,Very Large,1174.1666666666667
02VT00,02VT,00,Carolus Clusius College voor Lyceum Havo Mavo Vbo Lwoo,Kamperweg,,1,8019AV,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,https://www.landstedegroep.nl/,True,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10054.0,Very Large,1675.6666666666667
17VS00,17VS,00,Greijdanus School voor LWOO PRO VMBO HAVO VWO,Campus,,5,8017CB,ZWOLLE,Overijssel,ZWOLLE,193,038-4698698,www.greijdanus.nl,True,,43837,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO/PRO,"PRO, VMBO, MAVO, HAVO, VWO",Dutch,True,True,True,True,True,False,15147.0,Very Large,2524.5
20CF00,20CF,00,Gymnasium Celeanum,Zoom,,37,8032EM,ZWOLLE,Overijssel,ZWOLLE,193,038-4552820,www.celeanum.nl,True,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,4337.0,Very Large,722.8333333333334
20CF01,20CF,01,Gymnasium Celeanum,Westerlaan,,40,8011CC,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,2460.0,Large,410.0
01AA62,01AA,62,Landstede,Rieteweg,,12,8041AK,ZWOLLE,Overijssel,ZWOLLE,193,088-8508325,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,525.0,Medium,87.5
01AA59,01AA,59,Landstede loc. JenaXL,Koningin Wilhelminastr,,93,8019AL,ZWOLLE,Overijssel,ZWOLLE,193,088-8508888,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2550.0,Large,425.0
01AA60,01AA,60,Landstede loc. Landstede Internationale Schakelklas (ISK),Rechterland,,1,8024AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508888,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,904.0,Medium,150.66666666666666
01AA58,01AA,58,Landstede loc. TalentStad Beroepscollege,Blaloweg,,1,8041AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,www.landstede.nl/voortgezetonderwijs,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,882.0,Medium,147.0
01AA57,01AA,57,Landstede loc. Thomas a Kempis Beroepscollege,Schuurmanstraat,,1,8011KC,ZWOLLE,Overijssel,ZWOLLE,193,088-8508888,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5263.0,Very Large,877.1666666666666
02VT05,02VT,05,Meander College,Dobbe,,37,8032JW,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,https://www.landstedegroep.nl/,True,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6762.0,Very Large,1127.0
19UO00,19UO,00,Praktijkschool Het Kwartiers,Russenweg,,3,8041AL,ZWOLLE,Overijssel,ZWOLLE,193,038-4262800,www.thorbecke-zwolle.nl,True,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1815.0,Large,302.5
19UO01,19UO,01,Praktijkschool Het Kwartiers,Sleedoornstraat,,1,8013XE,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,,Unknown,
01AA68,01AA,68,ROCV Landstede vestiging Thomas a Kempis college,Assendorperdijk,,55,8012EG,ZWOLLE,Overijssel,ZWOLLE,193,088-8508888,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,224.0,Small,37.333333333333336
01AA00,01AA,00,Stichting Landstede,Rechterland,,1,8024AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,www.landstedegroep.nl,True,,40810,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,199.0,Small,33.166666666666664
02VT02,02VT,02,Talentstad Beroepscollege,Blaloweg,,1,8041AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,https://www.landstedegroep.nl/,True,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,4146.0,Very Large,691.0
05VN00,05VN,00,Talentstad Praktijkonderwijs,Blaloweg,,1-A,8041AH,ZWOLLE,Overijssel,ZWOLLE,193,088-8508008,https://www.landstedegroep.nl/,True,,41430,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1555.0,Large,259.1666666666667
20DB11,20DB,11,Thorbecke SGM voor Ath Havo Mavo Vbo Lwoo,Sleedoornstraat,,1,8013XE,ZWOLLE,Overijssel,ZWOLLE,193,,,False,,42623,Bijzonder,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
20DB00,20DB,00,Thorbecke Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Dokter van Heesweg,,1,8025AB,ZWOLLE,Overijssel,ZWOLLE,193,038-4564560,www.thorbecke-zwolle.nl,True,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10095.0,Very Large,1682.5
20DB03,20DB,03,Thorbecke Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Russenweg,,3,8041AL,ZWOLLE,Overijssel,ZWOLLE,193,038-4262800,www.thorbecke-zwolle.nl,True,,42623,Openbaar,Noord-Overijssel,IJssel-Vecht,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,4593.0,Very Large,765.5
